system:index,AFG,BGR,LTR,PFG,SHR,TRE,latitude,longitude
319,3,42,18,13,19,1,32.63431205,-106.8558158
320,3,42,19,14,18,1,32.63431205,-106.8555463
321,3,43,19,15,17,1,32.63431205,-106.8552768
322,2,44,19,14,17,1,32.63431205,-106.8550073
323,2,45,19,12,17,1,32.63431205,-106.8547378
324,2,44,17,10,20,0,32.63431205,-106.8544683
325,2,44,17,9,21,0,32.63431205,-106.8541988
326,2,45,17,7,23,0,32.63431205,-106.8539293
327,2,46,16,5,24,0,32.63431205,-106.8536598
328,2,47,16,4,24,0,32.63431205,-106.8533903
329,2,47,15,4,24,0,32.63431205,-106.8531208
330,2,47,15,4,24,0,32.63431205,-106.8528513
331,2,47,15,5,22,0,32.63431205,-106.8525818
332,2,47,15,5,22,0,32.63431205,-106.8523123
333,2,48,16,5,21,0,32.63431205,-106.8520428
334,2,48,16,5,20,0,32.63431205,-106.8517734
335,2,48,16,5,20,0,32.63431205,-106.8515039
336,1,49,15,5,21,0,32.63431205,-106.8512344
337,2,48,16,5,21,0,32.63431205,-106.8509649
338,2,48,16,6,20,0,32.63431205,-106.8506954
339,2,47,17,7,19,0,32.63431205,-106.8504259
340,2,46,17,8,19,0,32.63431205,-106.8501564
341,2,45,18,9,19,0,32.63431205,-106.8498869
342,2,45,18,10,19,0,32.63431205,-106.8496174
343,2,44,18,11,20,0,32.63431205,-106.8493479
344,2,44,18,12,18,0,32.63431205,-106.8490784
345,2,45,18,10,18,0,32.63431205,-106.8488089
346,1,47,17,7,20,0,32.63431205,-106.8485394
347,1,48,16,4,22,0,32.63431205,-106.8482699
348,1,49,16,3,23,0,32.63431205,-106.8480004
349,2,50,17,4,21,0,32.63431205,-106.8477309
350,2,49,18,5,20,0,32.63431205,-106.8474614
351,2,48,18,6,19,0,32.63431205,-106.8471919
352,2,48,18,6,20,0,32.63431205,-106.8469225
353,1,48,18,7,20,0,32.63431205,-106.846653
354,1,47,19,9,19,0,32.63431205,-106.8463835
355,1,45,19,11,18,0,32.63431205,-106.846114
356,1,43,20,14,17,0,32.63431205,-106.8458445
357,1,45,19,12,18,0,32.63431205,-106.845575
358,1,46,18,8,20,0,32.63431205,-106.8453055
359,1,46,18,7,21,0,32.63431205,-106.845036
360,1,46,18,8,20,0,32.63431205,-106.8447665
361,1,46,18,8,21,0,32.63431205,-106.844497
362,1,46,17,7,21,0,32.63431205,-106.8442275
363,1,45,18,8,21,0,32.63431205,-106.843958
364,1,44,18,10,21,0,32.63431205,-106.8436885
365,1,44,18,10,21,0,32.63431205,-106.843419
366,1,45,18,9,20,0,32.63431205,-106.8431495
367,1,46,18,8,20,0,32.63431205,-106.84288
368,1,48,18,4,21,0,32.63431205,-106.8426105
369,1,51,16,3,22,0,32.63431205,-106.842341
370,1,50,16,3,24,0,32.63431205,-106.8420715
371,1,48,16,4,23,0,32.63431205,-106.8418021
372,1,48,16,4,23,0,32.63431205,-106.8415326
373,2,48,15,3,24,0,32.63431205,-106.8412631
374,2,49,16,3,25,0,32.63431205,-106.8409936
375,2,46,16,5,25,0,32.63431205,-106.8407241
376,2,44,17,9,23,1,32.63431205,-106.8404546
377,3,42,17,9,25,0,32.63431205,-106.8401851
378,2,45,16,8,24,0,32.63431205,-106.8399156
379,2,50,15,5,23,0,32.63431205,-106.8396461
380,2,53,13,3,23,0,32.63431205,-106.8393766
381,2,54,13,5,21,0,32.63431205,-106.8391071
382,2,53,13,4,21,0,32.63431205,-106.8388376
383,2,51,15,4,22,0,32.63431205,-106.8385681
384,2,51,16,5,22,0,32.63431205,-106.8382986
385,2,50,16,7,21,0,32.63431205,-106.8380291
386,2,49,16,8,21,0,32.63431205,-106.8377596
387,2,49,16,8,21,0,32.63431205,-106.8374901
388,2,48,17,10,21,0,32.63431205,-106.8372206
389,2,48,17,12,18,0,32.63431205,-106.8369512
390,2,47,17,11,19,1,32.63431205,-106.8366817
391,2,45,17,11,19,1,32.63431205,-106.8364122
392,3,44,18,13,19,0,32.63431205,-106.8361427
393,3,39,18,17,18,1,32.63431205,-106.8358732
394,3,37,17,18,17,1,32.63431205,-106.8356037
395,3,41,17,13,20,1,32.63431205,-106.8353342
396,3,44,16,10,21,1,32.63431205,-106.8350647
397,3,46,16,9,20,0,32.63431205,-106.8347952
398,2,46,15,9,20,0,32.63431205,-106.8345257
399,2,44,15,10,20,0,32.63431205,-106.8342562
400,2,45,16,11,19,0,32.63431205,-106.8339867
401,2,46,15,9,20,0,32.63431205,-106.8337172
402,2,44,15,11,20,0,32.63431205,-106.8334477
403,3,39,16,14,19,1,32.63431205,-106.8331782
404,3,35,16,16,18,1,32.63431205,-106.8329087
405,3,36,16,17,18,1,32.63431205,-106.8326392
406,2,37,16,17,18,1,32.63431205,-106.8323697
407,2,35,16,16,19,1,32.63431205,-106.8321002
408,3,36,16,16,19,1,32.63431205,-106.8318308
409,3,37,16,14,20,1,32.63431205,-106.8315613
410,2,37,16,15,19,1,32.63431205,-106.8312918
411,2,36,16,16,19,1,32.63431205,-106.8310223
412,2,37,16,16,19,1,32.63431205,-106.8307528
413,2,37,17,17,20,1,32.63431205,-106.8304833
414,2,36,16,17,19,1,32.63431205,-106.8302138
415,2,38,15,16,18,1,32.63431205,-106.8299443
416,2,38,16,16,17,1,32.63431205,-106.8296748
417,2,39,16,15,18,1,32.63431205,-106.8294053
418,2,40,16,14,20,0,32.63431205,-106.8291358
419,2,43,17,10,21,0,32.63404256,-106.8571632
420,2,43,17,10,21,0,32.63404256,-106.8568937
421,2,42,18,10,20,0,32.63404256,-106.8566243
422,2,42,18,11,20,0,32.63404256,-106.8563548
423,3,44,17,11,19,0,32.63404256,-106.8560853
424,2,43,17,10,21,0,32.63404256,-106.8558158
425,2,43,18,11,20,0,32.63404256,-106.8555463
426,2,43,18,12,19,0,32.63404256,-106.8552768
427,2,44,18,12,19,0,32.63404256,-106.8550073
428,2,45,18,10,19,0,32.63404256,-106.8547378
429,2,45,17,8,22,0,32.63404256,-106.8544683
430,2,45,17,8,22,0,32.63404256,-106.8541988
431,2,45,16,7,23,0,32.63404256,-106.8539293
432,2,47,16,5,24,0,32.63404256,-106.8536598
433,2,48,15,4,24,0,32.63404256,-106.8533903
434,2,48,15,3,24,0,32.63404256,-106.8531208
435,2,46,15,4,24,0,32.63404256,-106.8528513
436,2,46,15,5,23,0,32.63404256,-106.8525818
437,2,47,16,5,22,0,32.63404256,-106.8523123
438,2,48,16,6,21,0,32.63404256,-106.8520428
439,2,48,17,8,19,0,32.63404256,-106.8517734
440,2,47,18,9,18,0,32.63404256,-106.8515039
441,2,48,17,7,20,0,32.63404256,-106.8512344
442,2,48,17,8,19,0,32.63404256,-106.8509649
443,2,49,17,9,17,0,32.63404256,-106.8506954
444,2,48,18,10,16,0,32.63404256,-106.8504259
445,2,46,18,11,17,0,32.63404256,-106.8501564
446,2,44,18,12,18,0,32.63404256,-106.8498869
447,2,43,18,13,18,0,32.63404256,-106.8496174
448,2,43,18,13,19,0,32.63404256,-106.8493479
449,2,44,19,12,18,0,32.63404256,-106.8490784
450,2,45,18,10,19,0,32.63404256,-106.8488089
451,2,47,17,7,20,0,32.63404256,-106.8485394
452,2,49,17,4,22,0,32.63404256,-106.8482699
453,1,50,16,3,23,0,32.63404256,-106.8480004
454,2,50,17,3,22,0,32.63404256,-106.8477309
455,2,51,17,4,21,0,32.63404256,-106.8474614
456,2,51,17,4,20,0,32.63404256,-106.8471919
457,2,50,18,5,19,0,32.63404256,-106.8469225
458,2,49,18,6,19,0,32.63404256,-106.846653
459,1,47,19,8,19,0,32.63404256,-106.8463835
460,1,45,19,11,18,0,32.63404256,-106.846114
461,1,43,20,13,17,0,32.63404256,-106.8458445
462,1,45,19,11,18,0,32.63404256,-106.845575
463,1,46,18,9,20,0,32.63404256,-106.8453055
464,1,47,18,8,21,0,32.63404256,-106.845036
465,1,48,18,8,21,0,32.63404256,-106.8447665
466,1,48,17,7,21,0,32.63404256,-106.844497
467,1,47,17,6,21,0,32.63404256,-106.8442275
468,1,46,17,7,21,0,32.63404256,-106.843958
469,1,46,18,9,20,0,32.63404256,-106.8436885
470,1,46,18,9,20,0,32.63404256,-106.843419
471,1,47,18,8,20,0,32.63404256,-106.8431495
472,1,49,18,6,21,0,32.63404256,-106.84288
473,1,49,18,4,22,0,32.63404256,-106.8426105
474,1,49,17,4,22,0,32.63404256,-106.842341
475,1,48,16,4,24,0,32.63404256,-106.8420715
476,1,48,16,3,24,0,32.63404256,-106.8418021
477,1,49,16,3,24,0,32.63404256,-106.8415326
478,1,50,15,3,24,0,32.63404256,-106.8412631
479,1,51,15,3,25,0,32.63404256,-106.8409936
480,1,52,15,2,26,0,32.63404256,-106.8407241
481,2,50,16,4,25,0,32.63404256,-106.8404546
482,2,49,16,6,24,0,32.63404256,-106.8401851
483,2,50,16,6,22,0,32.63404256,-106.8399156
484,2,51,15,5,22,0,32.63404256,-106.8396461
485,2,52,13,3,24,0,32.63404256,-106.8393766
486,2,54,12,3,22,0,32.63404256,-106.8391071
487,2,55,13,2,22,0,32.63404256,-106.8388376
488,2,52,14,3,23,0,32.63404256,-106.8385681
489,1,52,15,4,22,0,32.63404256,-106.8382986
490,1,52,15,5,21,0,32.63404256,-106.8380291
491,2,51,16,5,21,0,32.63404256,-106.8377596
492,2,50,16,7,21,0,32.63404256,-106.8374901
493,2,49,17,10,20,0,32.63404256,-106.8372206
494,2,48,17,11,19,0,32.63404256,-106.8369512
495,2,45,18,12,19,0,32.63404256,-106.8366817
496,2,44,18,12,19,1,32.63404256,-106.8364122
497,2,43,17,12,19,0,32.63404256,-106.8361427
498,2,42,17,13,19,1,32.63404256,-106.8358732
499,2,41,17,13,20,1,32.63404256,-106.8356037
500,2,44,16,10,20,0,32.63404256,-106.8353342
501,2,44,16,11,20,1,32.63404256,-106.8350647
502,2,44,16,11,20,0,32.63404256,-106.8347952
503,2,44,16,11,20,0,32.63404256,-106.8345257
504,2,44,16,11,20,0,32.63404256,-106.8342562
505,2,44,15,11,20,0,32.63404256,-106.8339867
506,2,45,15,10,21,0,32.63404256,-106.8337172
507,2,42,15,12,21,1,32.63404256,-106.8334477
508,3,39,16,15,19,1,32.63404256,-106.8331782
509,3,37,16,16,18,1,32.63404256,-106.8329087
510,3,37,16,17,19,1,32.63404256,-106.8326392
511,3,37,17,17,19,1,32.63404256,-106.8323697
512,3,36,17,16,20,1,32.63404256,-106.8321002
513,3,36,17,16,20,1,32.63404256,-106.8318308
514,3,36,17,16,20,1,32.63404256,-106.8315613
515,3,36,17,16,20,1,32.63404256,-106.8312918
516,3,34,16,18,19,1,32.63404256,-106.8310223
517,2,35,16,19,18,1,32.63404256,-106.8307528
518,2,36,16,20,19,1,32.63404256,-106.8304833
519,2,36,16,18,18,1,32.63404256,-106.8302138
520,2,38,16,15,18,1,32.63404256,-106.8299443
521,2,37,16,16,18,1,32.63404256,-106.8296748
522,2,37,16,16,19,1,32.63404256,-106.8294053
523,2,39,16,16,21,0,32.63404256,-106.8291358
524,2,41,16,13,22,1,32.63404256,-106.8288663
525,2,38,16,14,22,1,32.63404256,-106.8285968
526,2,36,16,17,19,1,32.63404256,-106.8283273
527,2,35,16,18,19,1,32.63404256,-106.8280578
528,3,43,18,10,21,0,32.63377306,-106.8582412
529,2,43,18,12,20,0,32.63377306,-106.8579717
530,3,43,17,11,20,0,32.63377306,-106.8577022
531,2,43,17,9,21,0,32.63377306,-106.8574327
532,2,43,17,9,21,0,32.63377306,-106.8571632
533,2,42,17,10,21,0,32.63377306,-106.8568937
534,2,43,17,9,21,0,32.63377306,-106.8566243
535,2,42,17,10,21,0,32.63377306,-106.8563548
536,2,42,17,10,22,0,32.63377306,-106.8560853
537,3,41,18,10,22,1,32.63377306,-106.8558158
538,2,41,18,11,21,0,32.63377306,-106.8555463
539,2,42,18,12,19,0,32.63377306,-106.8552768
540,2,43,18,11,19,0,32.63377306,-106.8550073
541,2,43,18,11,19,0,32.63377306,-106.8547378
542,2,44,17,8,21,0,32.63377306,-106.8544683
543,2,46,16,6,22,0,32.63377306,-106.8541988
544,2,47,16,6,22,0,32.63377306,-106.8539293
545,2,47,16,5,22,0,32.63377306,-106.8536598
546,2,48,15,5,23,0,32.63377306,-106.8533903
547,2,47,15,4,23,0,32.63377306,-106.8531208
548,2,46,16,5,22,0,32.63377306,-106.8528513
549,2,46,16,6,22,0,32.63377306,-106.8525818
550,2,46,16,6,21,0,32.63377306,-106.8523123
551,2,47,17,7,19,0,32.63377306,-106.8520428
552,2,48,18,9,18,0,32.63377306,-106.8517734
553,2,48,18,10,17,0,32.63377306,-106.8515039
554,2,48,18,10,17,0,32.63377306,-106.8512344
555,2,48,18,10,16,0,32.63377306,-106.8509649
556,2,49,18,10,16,0,32.63377306,-106.8506954
557,2,48,18,11,16,0,32.63377306,-106.8504259
558,2,46,18,12,17,0,32.63377306,-106.8501564
559,1,45,18,12,19,0,32.63377306,-106.8498869
560,2,44,18,13,19,0,32.63377306,-106.8496174
561,2,44,18,12,19,0,32.63377306,-106.8493479
562,2,46,18,10,20,0,32.63377306,-106.8490784
563,2,46,18,8,21,0,32.63377306,-106.8488089
564,2,46,18,7,21,0,32.63377306,-106.8485394
565,2,47,18,6,21,0,32.63377306,-106.8482699
566,2,48,17,5,21,0,32.63377306,-106.8480004
567,2,50,17,4,21,0,32.63377306,-106.8477309
568,2,50,17,4,21,0,32.63377306,-106.8474614
569,1,51,17,4,21,0,32.63377306,-106.8471919
570,2,51,17,4,20,0,32.63377306,-106.8469225
571,2,50,18,5,19,0,32.63377306,-106.846653
572,1,49,18,6,19,0,32.63377306,-106.8463835
573,1,48,18,8,19,0,32.63377306,-106.846114
574,1,47,19,9,19,0,32.63377306,-106.8458445
575,1,48,18,7,19,0,32.63377306,-106.845575
576,1,49,18,7,20,0,32.63377306,-106.8453055
577,1,48,18,8,20,0,32.63377306,-106.845036
578,1,49,18,8,19,0,32.63377306,-106.8447665
579,1,49,18,6,19,0,32.63377306,-106.844497
580,1,49,17,4,21,0,32.63377306,-106.8442275
581,1,48,17,6,21,0,32.63377306,-106.843958
582,1,48,18,7,20,0,32.63377306,-106.8436885
583,1,48,18,7,19,0,32.63377306,-106.843419
584,1,49,18,6,20,0,32.63377306,-106.8431495
585,1,49,18,4,21,0,32.63377306,-106.84288
586,2,49,17,2,23,0,32.63377306,-106.8426105
587,1,48,17,4,23,0,32.63377306,-106.842341
588,1,49,16,4,24,0,32.63377306,-106.8420715
589,1,50,15,3,24,0,32.63377306,-106.8418021
590,2,51,15,3,24,0,32.63377306,-106.8415326
591,1,52,15,3,23,0,32.63377306,-106.8412631
592,2,52,15,3,23,0,32.63377306,-106.8409936
593,2,53,15,3,24,0,32.63377306,-106.8407241
594,1,53,15,3,24,0,32.63377306,-106.8404546
595,1,54,14,4,23,0,32.63377306,-106.8401851
596,1,54,14,3,23,0,32.63377306,-106.8399156
597,2,55,13,3,22,0,32.63377306,-106.8396461
598,2,54,14,4,22,0,32.63377306,-106.8393766
599,2,55,13,3,22,0,32.63377306,-106.8391071
600,1,53,15,4,22,0,32.63377306,-106.8388376
601,1,53,15,5,21,0,32.63377306,-106.8385681
602,1,55,14,4,21,0,32.63377306,-106.8382986
603,2,55,14,4,21,0,32.63377306,-106.8380291
604,1,53,14,3,22,0,32.63377306,-106.8377596
605,1,52,16,5,21,0,32.63377306,-106.8374901
606,2,50,16,7,21,0,32.63377306,-106.8372206
607,2,46,17,9,21,0,32.63377306,-106.8369512
608,2,43,18,11,21,0,32.63377306,-106.8366817
609,2,43,18,11,21,0,32.63377306,-106.8364122
610,1,43,17,10,21,1,32.63377306,-106.8361427
611,1,44,17,11,20,1,32.63377306,-106.8358732
612,1,43,17,13,19,0,32.63377306,-106.8356037
613,1,42,17,15,17,1,32.63377306,-106.8353342
614,2,40,18,19,16,1,32.63377306,-106.8350647
615,3,37,17,21,15,1,32.63377306,-106.8347952
616,2,37,17,19,16,1,32.63377306,-106.8345257
617,2,40,17,18,17,1,32.63377306,-106.8342562
618,2,41,16,15,19,1,32.63377306,-106.8339867
619,2,43,15,12,20,0,32.63377306,-106.8337172
620,2,42,15,13,19,1,32.63377306,-106.8334477
621,3,40,16,14,19,1,32.63377306,-106.8331782
622,3,40,16,15,19,1,32.63377306,-106.8329087
623,3,40,16,15,19,1,32.63377306,-106.8326392
624,2,40,17,15,20,1,32.63377306,-106.8323697
625,2,38,17,15,20,1,32.63377306,-106.8321002
626,2,37,17,17,19,1,32.63377306,-106.8318308
627,2,36,17,18,20,1,32.63377306,-106.8315613
628,3,35,17,18,21,1,32.63377306,-106.8312918
629,3,33,17,19,20,1,32.63377306,-106.8310223
630,2,35,16,19,19,1,32.63377306,-106.8307528
631,2,37,16,20,18,1,32.63377306,-106.8304833
632,2,37,16,17,19,1,32.63377306,-106.8302138
633,2,38,16,15,20,1,32.63377306,-106.8299443
634,2,37,16,16,20,1,32.63377306,-106.8296748
635,2,36,16,18,20,1,32.63377306,-106.8294053
636,2,37,16,17,20,1,32.63377306,-106.8291358
637,2,38,16,14,21,1,32.63377306,-106.8288663
638,2,37,16,14,21,1,32.63377306,-106.8285968
639,2,36,16,15,20,1,32.63377306,-106.8283273
640,2,36,16,16,19,1,32.63377306,-106.8280578
641,2,35,16,17,18,1,32.63377306,-106.8277883
642,2,33,16,18,18,1,32.63377306,-106.8275188
643,3,35,17,17,18,1,32.63377306,-106.8272493
644,3,34,17,18,17,1,32.63377306,-106.8269799
645,2,46,17,8,22,0,32.63350357,-106.8590497
646,2,45,16,9,22,0,32.63350357,-106.8587802
647,3,44,17,9,22,0,32.63350357,-106.8585107
648,4,43,17,10,20,0,32.63350357,-106.8582412
649,3,43,17,10,19,0,32.63350357,-106.8579717
650,2,44,16,9,21,0,32.63350357,-106.8577022
651,2,44,17,9,21,0,32.63350357,-106.8574327
652,3,43,17,9,21,0,32.63350357,-106.8571632
653,3,43,17,9,22,0,32.63350357,-106.8568937
654,3,43,17,9,22,0,32.63350357,-106.8566243
655,4,41,17,11,22,0,32.63350357,-106.8563548
656,4,40,17,12,22,0,32.63350357,-106.8560853
657,4,38,17,15,23,0,32.63350357,-106.8558158
658,3,40,18,13,21,0,32.63350357,-106.8555463
659,3,42,18,11,19,0,32.63350357,-106.8552768
660,3,43,18,11,19,1,32.63350357,-106.8550073
661,3,41,17,11,21,0,32.63350357,-106.8547378
662,3,42,17,11,21,0,32.63350357,-106.8544683
663,3,45,17,10,20,0,32.63350357,-106.8541988
664,3,45,17,9,20,0,32.63350357,-106.8539293
665,3,45,17,8,20,0,32.63350357,-106.8536598
666,2,46,16,7,21,0,32.63350357,-106.8533903
667,2,45,16,6,22,0,32.63350357,-106.8531208
668,2,46,17,7,21,0,32.63350357,-106.8528513
669,2,47,16,6,21,0,32.63350357,-106.8525818
670,2,48,16,6,21,0,32.63350357,-106.8523123
671,2,48,17,7,19,0,32.63350357,-106.8520428
672,2,48,18,8,17,0,32.63350357,-106.8517734
673,2,49,18,9,16,0,32.63350357,-106.8515039
674,2,49,18,9,16,0,32.63350357,-106.8512344
675,2,49,19,10,15,0,32.63350357,-106.8509649
676,1,49,19,10,16,0,32.63350357,-106.8506954
677,1,48,18,10,17,0,32.63350357,-106.8504259
678,1,48,18,9,19,0,32.63350357,-106.8501564
679,1,47,18,9,20,0,32.63350357,-106.8498869
680,2,46,18,10,20,0,32.63350357,-106.8496174
681,2,45,18,10,19,0,32.63350357,-106.8493479
682,2,46,18,9,20,0,32.63350357,-106.8490784
683,2,46,18,8,20,0,32.63350357,-106.8488089
684,2,47,18,7,21,0,32.63350357,-106.8485394
685,2,47,18,7,21,0,32.63350357,-106.8482699
686,2,48,17,6,20,0,32.63350357,-106.8480004
687,2,49,17,6,20,0,32.63350357,-106.8477309
688,2,50,17,5,21,0,32.63350357,-106.8474614
689,2,50,17,4,21,0,32.63350357,-106.8471919
690,2,51,17,4,21,0,32.63350357,-106.8469225
691,2,51,17,3,22,0,32.63350357,-106.846653
692,1,51,18,4,21,0,32.63350357,-106.8463835
693,1,50,18,6,20,0,32.63350357,-106.846114
694,1,50,18,5,20,0,32.63350357,-106.8458445
695,1,51,18,4,20,0,32.63350357,-106.845575
696,1,52,18,5,20,0,32.63350357,-106.8453055
697,1,52,18,5,19,0,32.63350357,-106.845036
698,1,51,18,6,19,0,32.63350357,-106.8447665
699,1,50,18,7,20,0,32.63350357,-106.844497
700,1,48,18,7,20,0,32.63350357,-106.8442275
701,1,48,19,7,20,0,32.63350357,-106.843958
702,1,49,18,6,20,0,32.63350357,-106.8436885
703,1,51,18,4,20,0,32.63350357,-106.843419
704,1,51,18,3,20,0,32.63350357,-106.8431495
705,1,50,17,3,22,0,32.63350357,-106.84288
706,1,51,16,1,23,0,32.63350357,-106.8426105
707,1,51,16,2,23,0,32.63350357,-106.842341
708,1,51,15,2,24,0,32.63350357,-106.8420715
709,1,53,14,1,25,0,32.63350357,-106.8418021
710,1,54,13,2,24,0,32.63350357,-106.8415326
711,1,54,14,2,24,0,32.63350357,-106.8412631
712,2,51,15,3,24,0,32.63350357,-106.8409936
713,2,51,15,3,24,0,32.63350357,-106.8407241
714,2,51,15,4,24,0,32.63350357,-106.8404546
715,2,51,14,4,24,0,32.63350357,-106.8401851
716,2,53,14,4,23,0,32.63350357,-106.8399156
717,2,55,13,4,22,0,32.63350357,-106.8396461
718,2,55,13,4,21,0,32.63350357,-106.8393766
719,1,54,14,3,22,0,32.63350357,-106.8391071
720,1,55,15,4,22,0,32.63350357,-106.8388376
721,1,53,15,5,21,0,32.63350357,-106.8385681
722,1,53,15,4,22,0,32.63350357,-106.8382986
723,2,54,14,3,22,0,32.63350357,-106.8380291
724,2,52,15,4,22,0,32.63350357,-106.8377596
725,2,48,17,8,21,0,32.63350357,-106.8374901
726,3,43,17,12,21,0,32.63350357,-106.8372206
727,3,40,17,14,20,0,32.63350357,-106.8369512
728,3,42,17,14,20,0,32.63350357,-106.8366817
729,2,43,17,13,19,1,32.63350357,-106.8364122
730,1,45,17,12,19,1,32.63350357,-106.8361427
731,2,44,17,14,17,1,32.63350357,-106.8358732
732,2,42,18,15,17,1,32.63350357,-106.8356037
733,1,41,17,16,17,1,32.63350357,-106.8353342
734,2,38,18,19,16,1,32.63350357,-106.8350647
735,2,35,17,21,15,1,32.63350357,-106.8347952
736,2,36,17,20,17,1,32.63350357,-106.8345257
737,2,38,17,18,19,1,32.63350357,-106.8342562
738,2,38,17,16,19,1,32.63350357,-106.8339867
739,2,42,16,13,19,0,32.63350357,-106.8337172
740,2,42,16,13,19,1,32.63350357,-106.8334477
741,3,41,15,13,19,1,32.63350357,-106.8331782
742,3,41,16,14,19,1,32.63350357,-106.8329087
743,2,41,17,14,19,1,32.63350357,-106.8326392
744,2,41,17,15,18,1,32.63350357,-106.8323697
745,2,39,18,15,19,1,32.63350357,-106.8321002
746,2,37,18,19,18,1,32.63350357,-106.8318308
747,2,36,17,20,18,1,32.63350357,-106.8315613
748,2,35,17,19,19,1,32.63350357,-106.8312918
749,2,35,17,19,19,1,32.63350357,-106.8310223
750,2,36,17,18,19,1,32.63350357,-106.8307528
751,2,39,17,18,19,1,32.63350357,-106.8304833
752,2,39,17,15,20,1,32.63350357,-106.8302138
753,3,38,17,15,23,1,32.63350357,-106.8299443
754,3,36,17,17,23,1,32.63350357,-106.8296748
755,2,36,17,19,21,1,32.63350357,-106.8294053
756,2,36,16,18,20,1,32.63350357,-106.8291358
757,2,37,17,16,21,1,32.63350357,-106.8288663
758,2,37,16,15,21,1,32.63350357,-106.8285968
759,2,39,16,14,21,1,32.63350357,-106.8283273
760,2,39,17,14,20,1,32.63350357,-106.8280578
761,2,36,17,16,19,1,32.63350357,-106.8277883
762,3,33,17,19,18,1,32.63350357,-106.8275188
763,3,32,17,19,18,1,32.63350357,-106.8272493
764,3,32,16,19,18,1,32.63350357,-106.8269799
765,2,32,16,20,18,1,32.63350357,-106.8267104
766,2,34,16,19,18,1,32.63350357,-106.8264409
767,2,37,17,18,18,1,32.63350357,-106.8261714
768,2,50,15,7,20,0,32.63323407,-106.8601277
769,2,50,15,7,21,0,32.63323407,-106.8598582
770,2,49,15,7,21,0,32.63323407,-106.8595887
771,2,48,16,7,22,0,32.63323407,-106.8593192
772,3,46,16,8,22,0,32.63323407,-106.8590497
773,3,45,16,8,23,0,32.63323407,-106.8587802
774,3,44,16,8,22,0,32.63323407,-106.8585107
775,2,44,16,8,22,0,32.63323407,-106.8582412
776,2,44,16,8,23,0,32.63323407,-106.8579717
777,3,43,17,9,22,0,32.63323407,-106.8577022
778,2,41,17,10,22,0,32.63323407,-106.8574327
779,3,41,17,10,22,0,32.63323407,-106.8571632
780,3,40,16,10,23,1,32.63323407,-106.8568937
781,3,40,16,8,25,1,32.63323407,-106.8566243
782,3,41,15,7,25,0,32.63323407,-106.8563548
783,3,41,15,9,25,0,32.63323407,-106.8560853
784,3,41,15,10,23,0,32.63323407,-106.8558158
785,3,43,16,9,21,0,32.63323407,-106.8555463
786,3,44,17,10,20,0,32.63323407,-106.8552768
787,4,42,18,12,18,0,32.63323407,-106.8550073
788,6,37,19,18,17,1,32.63323407,-106.8547378
789,5,38,18,16,19,1,32.63323407,-106.8544683
790,4,41,18,13,19,0,32.63323407,-106.8541988
791,3,44,18,11,19,0,32.63323407,-106.8539293
792,2,45,17,9,20,0,32.63323407,-106.8536598
793,2,46,17,7,21,0,32.63323407,-106.8533903
794,2,47,16,7,21,0,32.63323407,-106.8531208
795,2,48,17,7,20,0,32.63323407,-106.8528513
796,2,48,17,7,20,0,32.63323407,-106.8525818
797,2,49,17,7,19,0,32.63323407,-106.8523123
798,2,49,17,7,18,0,32.63323407,-106.8520428
799,2,49,17,8,18,0,32.63323407,-106.8517734
800,2,50,18,8,16,0,32.63323407,-106.8515039
801,2,50,18,8,16,0,32.63323407,-106.8512344
802,2,50,19,9,15,0,32.63323407,-106.8509649
803,1,50,18,9,16,0,32.63323407,-106.8506954
804,1,49,18,8,17,0,32.63323407,-106.8504259
805,1,49,18,8,18,0,32.63323407,-106.8501564
806,2,49,18,8,19,0,32.63323407,-106.8498869
807,2,48,19,8,19,0,32.63323407,-106.8496174
808,2,48,19,8,19,0,32.63323407,-106.8493479
809,2,48,19,8,19,0,32.63323407,-106.8490784
810,2,49,19,8,19,0,32.63323407,-106.8488089
811,2,49,18,7,20,0,32.63323407,-106.8485394
812,2,49,17,6,21,0,32.63323407,-106.8482699
813,2,49,17,6,20,0,32.63323407,-106.8480004
814,2,50,17,5,20,0,32.63323407,-106.8477309
815,2,50,17,5,21,0,32.63323407,-106.8474614
816,2,50,17,4,22,0,32.63323407,-106.8471919
817,2,50,16,3,23,0,32.63323407,-106.8469225
818,2,51,17,2,23,0,32.63323407,-106.846653
819,1,52,17,2,23,0,32.63323407,-106.8463835
820,1,51,17,4,21,0,32.63323407,-106.846114
821,2,51,17,4,22,0,32.63323407,-106.8458445
822,2,51,17,4,22,0,32.63323407,-106.845575
823,1,53,17,3,21,0,32.63323407,-106.8453055
824,1,54,17,4,20,0,32.63323407,-106.845036
825,1,52,18,5,20,0,32.63323407,-106.8447665
826,1,49,18,8,20,0,32.63323407,-106.844497
827,1,47,19,9,19,0,32.63323407,-106.8442275
828,1,48,19,7,19,0,32.63323407,-106.843958
829,1,52,18,4,18,0,32.63323407,-106.8436885
830,1,53,17,3,19,0,32.63323407,-106.843419
831,1,53,17,2,21,0,32.63323407,-106.8431495
832,1,52,16,2,22,0,32.63323407,-106.84288
833,1,52,16,2,23,0,32.63323407,-106.8426105
834,1,54,15,1,23,0,32.63323407,-106.842341
835,1,54,15,2,23,0,32.63323407,-106.8420715
836,1,55,14,2,23,0,32.63323407,-106.8418021
