system:index,AFG,BGR,LTR,PFG,SHR,TRE,Total,latitude,longitude
33131,5,32,9,9,5,6,66,38.25543011069292,-109.3874479
33132,9,35,11,9,5,4,73,38.25543011069292,-109.3871784
33133,3,37,9,6,10,4,69,38.25543011069292,-109.3869089
33134,3,43,9,7,10,2,74,38.25543011069292,-109.3866394
33135,3,45,10,8,12,2,80,38.25543011069292,-109.3863699
33136,2,40,10,5,14,4,75,38.25543011069292,-109.3861004
33137,3,34,11,5,12,7,72,38.25543011069292,-109.3858309
33138,6,38,11,9,13,3,80,38.25543011069292,-109.3855614
33139,6,35,11,9,12,5,78,38.25543011069292,-109.3852919
33140,11,34,12,9,12,3,81,38.25543011069292,-109.3850225
33141,10,35,12,8,11,4,80,38.25543011069292,-109.384753
33142,8,36,11,9,11,3,78,38.25543011069292,-109.3844835
33143,7,39,9,7,10,3,75,38.25543011069292,-109.384214
33144,4,42,8,6,11,3,74,38.25543011069292,-109.3839445
33145,10,43,11,8,11,1,84,38.25543011069292,-109.383675
33146,12,44,13,9,11,1,90,38.25543011069292,-109.3834055
33147,9,45,13,9,10,2,88,38.25543011069292,-109.383136
33148,5,43,10,6,11,3,78,38.25543011069292,-109.3828665
33149,8,40,10,6,10,3,77,38.25543011069292,-109.382597
33150,8,38,12,8,13,2,81,38.25543011069292,-109.3823275
33151,9,39,13,10,15,1,87,38.25543011069292,-109.382058
33152,5,36,12,6,14,5,78,38.25543011069292,-109.3817885
33153,6,30,11,7,10,8,72,38.25543011069292,-109.381519
33154,5,25,10,15,15,2,72,38.25543011069292,-109.3812495
33155,3,26,10,10,16,3,68,38.25543011069292,-109.38098
33156,3,30,10,4,15,6,68,38.25543011069292,-109.3807105
33157,3,35,11,0,13,11,73,38.25543011069292,-109.380441
33158,7,36,12,3,12,7,77,38.25543011069292,-109.3801716
33159,12,36,13,9,14,2,86,38.25543011069292,-109.3799021
33160,12,36,13,10,15,2,88,38.25543011069292,-109.3796326
33161,15,35,13,11,15,1,90,38.25543011069292,-109.3793631
33162,17,34,13,13,13,0,90,38.25543011069292,-109.3790936
33163,14,35,13,12,13,1,88,38.25543011069292,-109.3788241
33164,11,36,13,11,13,2,86,38.25543011069292,-109.3785546
33165,10,37,13,10,14,2,86,38.25543011069292,-109.3782851
33166,8,37,12,8,14,3,82,38.25543011069292,-109.3780156
33167,9,36,12,9,13,3,82,38.25543011069292,-109.3777461
33168,13,33,12,11,13,2,84,38.25543011069292,-109.3774766
33169,16,33,13,12,12,1,87,38.25543011069292,-109.3772071
33170,15,36,13,12,12,1,89,38.25543011069292,-109.3769376
33171,11,36,12,11,13,1,84,38.25543011069292,-109.3766681
33172,13,36,13,12,13,1,88,38.25543011069292,-109.3763986
33173,12,36,13,10,14,2,87,38.25543011069292,-109.3761291
33174,12,37,13,10,14,2,88,38.25543011069292,-109.3758596
33175,12,41,13,9,13,2,90,38.25543011069292,-109.3755901
33176,10,43,13,8,14,1,89,38.25543011069292,-109.3753206
33177,9,44,12,6,14,3,88,38.25543011069292,-109.3750512
33178,9,43,12,5,13,4,86,38.25543011069292,-109.3747817
33179,8,42,12,4,13,5,84,38.25543011069292,-109.3745122
33180,7,41,12,5,13,6,84,38.25543011069292,-109.3742427
33181,6,40,12,4,13,7,82,38.25543011069292,-109.3739732
33182,7,40,12,5,13,6,83,38.25543011069292,-109.3737037
33183,7,37,13,6,13,6,82,38.25543011069292,-109.3734342
33184,7,37,13,5,13,7,82,38.25543011069292,-109.3731647
33185,7,41,13,3,12,8,84,38.25543011069292,-109.3728952
33186,8,35,14,1,7,16,81,38.25543011069292,-109.3726257
33187,6,32,14,1,5,19,77,38.25543011069292,-109.3723562
33188,4,32,14,0,5,20,75,38.25543011069292,-109.3720867
33189,3,31,14,0,5,21,74,38.25543011069292,-109.3718172
33190,4,28,16,0,3,25,76,38.25543011069292,-109.3715477
33191,7,29,17,2,2,25,82,38.25543011069292,-109.3712782
33192,4,27,16,1,3,25,76,38.25543011069292,-109.3710087
33193,3,27,15,0,3,24,72,38.25543011069292,-109.3707392
33194,3,27,14,0,4,21,69,38.25543011069292,-109.3704697
33195,3,29,12,0,7,16,67,38.25543011069292,-109.3702003
33196,4,34,12,1,10,12,73,38.25543011069292,-109.3699308
33197,3,34,12,2,10,11,72,38.25543011069292,-109.3696613
33198,4,31,12,3,8,12,70,38.25543011069292,-109.3693918
33199,5,31,12,2,7,13,70,38.25543011069292,-109.3691223
33200,3,31,11,2,7,13,67,38.25543011069292,-109.3688528
33201,2,34,12,1,8,13,70,38.25543011069292,-109.3685833
33202,2,37,10,1,11,9,70,38.25543011069292,-109.3683138
33203,2,43,9,2,13,4,73,38.25543011069292,-109.3680443
33204,1,40,10,3,13,5,72,38.25543011069292,-109.3677748
33205,1,32,9,6,11,5,64,38.25543011069292,-109.3675053
33206,1,22,10,10,12,4,59,38.25543011069292,-109.3672358
33207,3,16,9,14,13,2,57,38.25543011069292,-109.3669663
33208,3,14,10,15,12,3,57,38.25543011069292,-109.3666968
33209,4,19,10,15,16,2,66,38.25543011069292,-109.3664273
33210,2,23,12,11,14,9,71,38.25543011069292,-109.3661578
33211,1,25,14,6,11,15,72,38.25543011069292,-109.3658883
33212,1,24,15,5,9,20,74,38.25543011069292,-109.3656188
33213,1,27,16,2,8,23,77,38.25543011069292,-109.3653493
33214,0,27,18,0,7,25,77,38.25543011069292,-109.3650799
33215,0,28,19,0,5,27,79,38.25543011069292,-109.3648104
33216,1,27,19,0,5,28,80,38.25543011069292,-109.3645409
33217,1,26,19,0,4,31,81,38.25543011069292,-109.3642714
33218,1,23,17,0,2,31,74,38.25543011069292,-109.3640019
33219,1,23,15,0,1,29,69,38.25543011069292,-109.3637324
33220,1,22,13,0,1,25,62,38.25543011069292,-109.3634629
33221,1,22,13,0,2,23,61,38.25543011069292,-109.3631934
33222,1,22,14,0,2,24,63,38.25543011069292,-109.3629239
33223,1,22,16,0,1,28,68,38.25543011069292,-109.3626544
33224,1,21,16,0,2,28,68,38.25543011069292,-109.3623849
33225,1,22,15,0,2,27,67,38.25543011069292,-109.3621154
33226,1,23,13,0,2,24,63,38.25543011069292,-109.3618459
33227,0,23,12,0,3,22,60,38.25543011069292,-109.3615764
33228,0,22,13,0,2,26,63,38.25543011069292,-109.3613069
33229,0,22,13,0,1,27,63,38.25543011069292,-109.3610374
33230,1,22,14,0,0,28,65,38.25543011069292,-109.3607679
33231,1,23,16,0,0,29,69,38.25543011069292,-109.3604984
33232,1,24,17,0,0,30,72,38.25543011069292,-109.360229
33233,1,22,18,0,1,32,74,38.25543011069292,-109.3599595
33234,0,23,18,0,2,33,76,38.25543011069292,-109.35969
33235,0,25,18,0,3,32,78,38.25543011069292,-109.3594205
33236,1,27,18,1,7,28,82,38.25543011069292,-109.359151
33237,1,31,18,6,7,23,86,38.25543011069292,-109.3588815
33238,2,26,20,3,5,27,83,38.25543011069292,-109.358612
33239,1,28,19,0,9,26,83,38.25543011069292,-109.3583425
33240,0,28,19,0,7,29,83,38.25543011069292,-109.358073
33241,1,29,18,1,7,27,83,38.25543011069292,-109.3578035
33242,1,30,18,1,7,26,83,38.25543011069292,-109.357534
33243,2,28,18,2,9,24,83,38.25543011069292,-109.3572645
33244,2,25,18,3,6,26,80,38.25543011069292,-109.356995
33245,1,25,19,3,7,24,79,38.25543011069292,-109.3567255
33246,2,23,19,4,7,22,77,38.25543011069292,-109.356456
33247,2,31,15,13,7,13,81,38.25543011069292,-109.3561865
33248,1,31,15,14,8,15,84,38.25543011069292,-109.355917
33249,1,27,17,11,15,9,80,38.25543011069292,-109.3556475
33250,5,24,15,17,20,5,86,38.25543011069292,-109.355378
33251,6,18,14,23,20,4,85,38.25543011069292,-109.3551086
33252,2,19,15,14,15,12,77,38.25543011069292,-109.3548391
33253,1,17,16,13,12,15,74,38.25543011069292,-109.3545696
33254,1,22,15,9,15,14,76,38.25543011069292,-109.3543001
33255,2,23,16,5,6,25,77,38.25543011069292,-109.3540306
33256,3,22,18,0,1,32,76,38.25543011069292,-109.3537611
33257,1,18,18,0,2,34,73,38.25543011069292,-109.3534916
33258,1,18,18,0,1,33,71,38.25543011069292,-109.3532221
33259,2,19,17,0,1,31,70,38.25543011069292,-109.3529526
33260,1,20,15,1,1,28,66,38.25543011069292,-109.3526831
33261,1,23,14,2,2,25,67,38.25543011069292,-109.3524136
33262,1,22,14,1,2,25,65,38.25543011069292,-109.3521441
33263,1,19,13,0,1,24,58,38.25543011069292,-109.3518746
33264,3,18,11,0,2,20,54,38.25543011069292,-109.3516051
33265,3,25,10,1,2,17,58,38.25543011069292,-109.3513356
33266,1,23,10,4,6,13,57,38.25543011069292,-109.3510661
33267,2,27,8,3,7,10,57,38.25543011069292,-109.3507966
33268,4,33,7,3,9,6,62,38.25543011069292,-109.3505271
33269,4,32,7,6,8,3,60,38.25543011069292,-109.3502577
33270,3,25,8,3,8,7,54,38.25543011069292,-109.3499882
33271,4,27,8,2,8,8,57,38.25543011069292,-109.3497187
33272,2,24,9,4,7,9,55,38.25543011069292,-109.3494492
33273,1,19,11,3,4,16,54,38.25543011069292,-109.3491797
33274,4,11,13,2,3,19,52,38.25543011069292,-109.3489102
33275,0,15,14,1,3,23,56,38.25543011069292,-109.3486407
33276,1,16,14,2,4,21,58,38.25543011069292,-109.3483712
33277,1,16,13,4,6,17,57,38.25543011069292,-109.3481017
33278,4,26,13,5,7,15,70,38.25543011069292,-109.3478322
33279,2,24,15,1,7,20,69,38.25543011069292,-109.3475627
33280,3,23,11,2,16,8,63,38.25543011069292,-109.3472932
33281,1,23,10,4,13,12,63,38.25543011069292,-109.3470237
33282,5,30,10,5,12,9,71,38.25543011069292,-109.3467542
33283,3,25,12,7,14,9,70,38.25543011069292,-109.3464847
33284,3,27,13,3,18,7,71,38.25543011069292,-109.3462152
33285,4,15,12,9,7,12,59,38.25543011069292,-109.3459457
33286,6,23,10,4,7,9,59,38.25543011069292,-109.3456762
33287,4,23,8,5,8,7,55,38.25543011069292,-109.3454068
33288,4,26,7,4,8,6,55,38.25543011069292,-109.3451373
